time,journal,doi_info,authors,key words,title,abstract
2019 Nov 4,Nucleic acids research,Nucleic Acids Res. 2019 Nov 4;47(19):10439-10451. doi: 10.1093/nar/gkz745.,"['Calles, Jonathan', 'Justice, Isaac', 'Brinkley, Detravious', 'Garcia, Alexa', 'Endy, Drew']","['amino acids genetics', ' computational biology', ' evolution, molecular', 'gene expression regulation genetics', 'genetic code  genetics', ' models, theoretical', 'open reading frames genetics', 'point mutation genetics', 'protein biosynthesis genetics', 'rna, transfer genetics']",Fail-safe genetic codes designed to intrinsically contain engineered organisms.,"One challenge in engineering organisms is taking responsibility for their behavior over many generations. Spontaneous mutations arising before or during use can impact heterologous genetic functions, disrupt system integration, or change organism phenotype. Here, we propose restructuring the genetic code itself such that point mutations in protein-coding sequences are selected against. Synthetic genetic systems so-encoded should fail more safely in response to most spontaneous mutations. We designed fail-safe codes and simulated their expected effects on the evolution of so-encoded proteins. We predict fail-safe codes supporting expression of 20 or 15 amino acids could slow protein evolution to ∼30% or 0% the rate of standard-encoded proteins, respectively. We also designed quadruplet-codon codes that should ensure all single point mutations in protein-coding sequences are selected against while maintaining expression of 20 or more amino acids. We demonstrate experimentally that a reduced set of 21 tRNAs is capable of expressing a protein encoded by only 20 sense codons, whereas a standard 64-codon encoding is not expressed. Our work suggests that biological systems using rationally depleted but otherwise natural translation systems should evolve more slowly and that such hypoevolvable organisms may be less likely to invade new niches or outcompete native populations."
2019 Apr 12,Scientific reports,Sci Rep. 2019 Apr 12;9(1):6242. doi: 10.1038/s41598-019-42196-9.,"['Fujishima, Kosuke', 'Wang, Kendrick M', 'Palmer, Jesse A', 'Abe, Nozomi', 'Nakahigashi, Kenji', 'Endy, Drew', 'Rothschild, Lynn J']",[],Author Correction: Reconstruction of cysteine biosynthesis using engineered cysteine-free enzymes.,A correction to this article has been published and is linked from the HTML and PDF versions of this paper. The error has not been fixed in the paper.
2018 Oct 11,Nature biotechnology,Nat Biotechnol. 2018 Oct 11;36(10):923-927. doi: 10.1038/nbt.4263.,"['Kahl, Linda', 'Molloy, Jennifer', 'Patron, Nicola', 'Matthewman, Colette', 'Haseloff, Jim', 'Grewal, David', 'Johnson, Richard', 'Endy, Drew']","['biotechnology  legislation & jurisprudence', 'humans', 'internationality legislation & jurisprudence', ' technology transfer', 'united kingdom', 'united states']",Opening options for material transfer.,"The Open Material Transfer Agreement is a material-transfer agreement that enables broader sharing and use of biological materials by biotechnology practitioners working within the practical realities of technology transfer. SUPPLEMENTARY INFORMATION: The online version of this article (doi:10.1038/nbt.4263) contains supplementary material, which is available to authorized users."
2018 Jan 29,Scientific reports,Sci Rep. 2018 Jan 29;8(1):1776. doi: 10.1038/s41598-018-19920-y.,"['Fujishima, Kosuke', 'Wang, Kendrick M', 'Palmer, Jesse A', 'Abe, Nozomi', 'Nakahigashi, Kenji', 'Endy, Drew', 'Rothschild, Lynn J']","['cloning, molecular', 'cysteine  biosynthesis  metabolism', 'cysteine synthase metabolism', 'escherichia coli metabolism', 'methionine metabolism', 'serine metabolism', 'serine o-acetyltransferase metabolism', 'sulfur metabolism']",Reconstruction of cysteine biosynthesis using engineered cysteine-free enzymes.,"Amino acid biosynthesis pathways observed in nature typically require enzymes that are made with the amino acids they produce. For example, Escherichia coli produces cysteine from serine via two enzymes that contain cysteine: serine acetyltransferase (CysE) and O-acetylserine sulfhydrylase (CysK/CysM). To solve this chicken-and-egg problem, we substituted alternate amino acids in CysE, CysK and CysM for cysteine and methionine, which are the only two sulfur-containing proteinogenic amino acids. Using a cysteine-dependent auxotrophic E. coli strain, CysE function was rescued by cysteine-free and methionine-deficient enzymes, and CysM function was rescued by cysteine-free enzymes. CysK function, however, was not rescued in either case. Enzymatic assays showed that the enzymes responsible for rescuing the function in CysE and CysM also retained their activities in vitro. Additionally, substitution of the two highly conserved methionines in CysM decreased but did not eliminate overall activity. Engineering amino acid biosynthetic enzymes to lack the so-produced amino acids can provide insights into, and perhaps eventually fully recapitulate via a synthetic approach, the biogenesis of biotic amino acids."
2017 Apr 20,Nucleic acids research,Nucleic Acids Res. 2017 Apr 20;45(7):3615-3626. doi: 10.1093/nar/gkx070.,"['Hecht, Ariel', 'Glasgow, Jeff', 'Jaschke, Paul R', 'Bawazer, Lukmaan A', 'Munson, Matthew S', 'Cochran, Jennifer R', 'Endy, Drew', 'Salit, Marc']","['codon', ' codon, initiator', 'escherichia coli  genetics', 'green fluorescent proteins genetics', 'luciferases genetics', ' peptide chain initiation, translational', 'plasmids genetics']",Measurements of translation initiation from all 64 codons in E. coli.,"Our understanding of translation underpins our capacity to engineer living systems. The canonical start codon (AUG) and a few near-cognates (GUG, UUG) are considered as the 'start codons' for translation initiation in Escherichia coli. Translation is typically not thought to initiate from the 61 remaining codons. Here, we quantified translation initiation of green fluorescent protein and nanoluciferase in E. coli from all 64 triplet codons and across a range of DNA copy number. We detected initiation of protein synthesis above measurement background for 47 codons. Translation from non-canonical start codons ranged from 0.007 to 3% relative to translation from AUG. Translation from 17 non-AUG codons exceeded the highest reported rates of non-cognate codon recognition. Translation initiation from non-canonical start codons may contribute to the synthesis of peptides in both natural and synthetic biological systems."
2017 Feb 17,ACS synthetic biology,ACS Synth Biol. 2017 Feb 17;6(2):256-265. doi: 10.1021/acssynbio.6b00149. Epub ,"['Nuñez, Isaac N', 'Matute, Tamara F', 'Del Valle, Ilenne D', 'Kan, Anton', 'Choksi, Atri', 'Endy, Drew', 'Haseloff, Jim', 'Rudge, Timothy J', 'Federici, Fernan']","['bacteria  genetics', 'crispr-cas systems genetics', 'computer simulation', 'gene expression genetics', 'genetic engineering methods', 'methionine genetics', 'rna genetics', 'reproducibility of results', 'synthetic biology methods', 'crispr', 'modeling', 'morphogenesis', 'morphogenetic engineering', 'synthetic biology']",Artificial Symmetry-Breaking for Morphogenetic Engineering Bacterial Colonies.,"Morphogenetic engineering is an emerging field that explores the design and implementation of self-organized patterns, morphologies, and architectures in systems composed of multiple agents such as cells and swarm robots. Synthetic biology, on the other hand, aims to develop tools and formalisms that increase reproducibility, tractability, and efficiency in the engineering of biological systems. We seek to apply synthetic biology approaches to the engineering of morphologies in multicellular systems. Here, we describe the engineering of two mechanisms, symmetry-breaking and domain-specific cell regulation, as elementary functions for the prototyping of morphogenetic instructions in bacterial colonies. The former represents an artificial patterning mechanism based on plasmid segregation while the latter plays the role of artificial cell differentiation by spatial colocalization of ubiquitous and segregated components. This separation of patterning from actuation facilitates the design-build-test-improve engineering cycle. We created computational modules for CellModeller representing these basic functions and used it to guide the design process and explore the design space in silico. We applied these tools to encode spatially structured functions such as metabolic complementation, RNAPT7 gene expression, and CRISPRi/Cas9 regulation. Finally, as a proof of concept, we used CRISPRi/Cas technology to regulate cell growth by controlling methionine synthesis. These mechanisms start from single cells enabling the study of morphogenetic principles and the engineering of novel population scale structures from the bottom up."
2016 Sep 16,ACS synthetic biology,ACS Synth Biol. 2016 Sep 16;5(9):1024-7. doi: 10.1021/acssynbio.6b00072. Epub ,"['Hecht, Ariel', 'Endy, Drew', 'Salit, Marc', 'Munson, Matthew S']","['fluorescence', 'luminescent proteins  chemistry', 'red fluorescent protein', 'od600', 'od700', 'rfp', 'abundance', 'optical density']",When Wavelengths Collide: Bias in Cell Abundance Measurements Due to Expressed Fluorescent Proteins.,The abundance of bacteria in liquid culture is commonly inferred by measuring optical density at 600 nm. Red fluorescent proteins (RFPs) can strongly absorb light at 600 nm. Increasing RFP expression can falsely inflate apparent cell density and lead to underestimations of mean per-cell fluorescence by up to 10%. Measuring optical density at 700 nm would allow estimation of cell abundance unaffected by the presence of nearly all fluorescent proteins.
2016 Aug 19,Nucleic acids research,Nucleic Acids Res. 2016 Aug 19;44(14):7006. doi: 10.1093/nar/gkw379. Epub 2016 ,"['Cambray, Guillaume', 'Guimaraes, Joao C', 'Mutalik, Vivek K', 'Lam, Colin', 'Mai, Quynh-Anh', 'Thimmaiah, Tim', 'Carothers, James M', 'Arkin, Adam P', 'Endy, Drew']",[],Measurement and modeling of intrinsic transcription terminators.,
2016 Mar,Nature biotechnology,Nat Biotechnol. 2016 Mar;34(3):270-5. doi: 10.1038/nbt.3502.,"['Amit, Ido', 'Baker, David', 'Barker, Roger', 'Berger, Bonnie', 'Bertozzi, Carolyn', 'Bhatia, Sangeeta', 'Biffi, Alessandra', 'Demichelis, Francesca', 'Doudna, Jennifer', 'Dowdy, Steven F', 'Endy, Drew', 'Helmstaedter, Moritz', 'Junca, Howard', 'June, Carl', 'Kamb, Sasha', 'Khvorova, Anastasia', 'Kim, Dae-Hyeong', 'Kim, Jin-Soo', 'Krishnan, Yamuna', 'Lakadamyali, Melike', 'Lappalainen, Tuuli', 'Lewin, Sharon', 'Liao, James', 'Loman, Nick', 'Lundberg, Emma', 'Lynd, Lee', 'Martin, Cathie', 'Mellman, Ira', 'Miyawaki, Atsushi', 'Mummery, Christine', 'Nelson, Karen', 'Paz, Jeanne', 'Peralta-Yahya, Pamela', 'Picotti, Paola', 'Polyak, Kornelia', 'Prather, Kristala', 'Qin, Jun', 'Quake, Stephen', 'Regev, Aviv', 'Rogers, John A', 'Shetty, Reshma', 'Sommer, Morten', 'Stevens, Molly', 'Stolovitzky, Gustavo', 'Takahashi, Masayo', 'Tang, Fuchou', 'Teichmann, Sarah', 'Torres-Padilla, Maria-Elena', 'Tripathi, Leena', 'Vemula, Praveen', 'Verdine, Greg', 'Vollmer, Frank', 'Wang, Jun', 'Ying, Jackie Y', 'Zhang, Feng', 'Zhang, Tian']","['biomedical research  trends', ' biotechnology', ' forecasting', 'humans']",Voices of biotech.,
2015 May 27,Science translational medicine,Sci Transl Med. 2015 May 27;7(289):289ra83. doi: 10.1126/scitranslmed.aaa3601.,"['Courbet, Alexis', 'Endy, Drew', 'Renard, Eric', 'Molina, Franck', 'Bonnet, Jérôme']","['bacteria metabolism', 'biomarkers  blood', 'biosensing techniques  methods', 'blood glucose analysis', 'diabetes mellitus blood', 'gene expression regulation', 'glycosuria blood complications', 'humans', ' logic', 'signal processing, computer-assisted']",Detection of pathological biomarkers in human clinical samples via amplifying genetic switches and logic gates.,"Whole-cell biosensors have several advantages for the detection of biological substances and have proven to be useful analytical tools. However, several hurdles have limited whole-cell biosensor application in the clinic, primarily their unreliable operation in complex media and low signal-to-noise ratio. We report that bacterial biosensors with genetically encoded digital amplifying genetic switches can detect clinically relevant biomarkers in human urine and serum. These bactosensors perform signal digitization and amplification, multiplexed signal processing with the use of Boolean logic gates, and data storage. In addition, we provide a framework with which to quantify whole-cell biosensor robustness in clinical samples together with a method for easily reprogramming the sensor module for distinct medical detection agendas. Last, we demonstrate that bactosensors can be used to detect pathological glycosuria in urine from diabetic patients. These next-generation whole-cell biosensors with improved computing and amplification capacity could meet clinical requirements and should enable new approaches for medical diagnosis."
2014 Jun,Nature biotechnology,Nat Biotechnol. 2014 Jun;32(6):545-50. doi: 10.1038/nbt.2891. Epub 2014 Jun 6.,"['Galdzicki, Michal', 'Clancy, Kevin P', 'Oberortner, Ernst', 'Pocock, Matthew', 'Quinn, Jacqueline Y', 'Rodriguez, Cesar A', 'Roehner, Nicholas', 'Wilson, Mandy L', 'Adam, Laura', 'Anderson, J Christopher', 'Bartley, Bryan A', 'Beal, Jacob', 'Chandran, Deepak', 'Chen, Joanna', 'Densmore, Douglas', 'Endy, Drew', 'Grünberg, Raik', 'Hallinan, Jennifer', 'Hillson, Nathan J', 'Johnson, Jeffrey D', 'Kuchinsky, Allan', 'Lux, Matthew', 'Misirli, Goksel', 'Peccoud, Jean', 'Plahar, Hector A', 'Sirin, Evren', 'Stan, Guy-Bart', 'Villalobos, Alan', 'Wipat, Anil', 'Gennari, John H', 'Myers, Chris J', 'Sauro, Herbert M']","['information dissemination  methods', 'internationality', 'reference standards', 'research design  standards', 'software  standards', 'synthetic biology  standards', ' terminology as topic', ' vocabulary, controlled']",The Synthetic Biology Open Language (SBOL) provides a community standard for communicating designs in synthetic biology.,"The re-use of previously validated designs is critical to the evolution of synthetic biology from a research discipline to an engineering practice. Here we describe the Synthetic Biology Open Language (SBOL), a proposed data standard for exchanging designs within the synthetic biology community. SBOL represents synthetic biology designs in a community-driven, formalized format for exchange between software tools, research groups and commercial service providers. The SBOL Developers Group has implemented SBOL as an XML/RDF serialization and provides software libraries and specification documentation to help developers implement SBOL in their own software. We describe early successes, including a demonstration of the utility of SBOL for information exchange between several different software tools and repositories from both academic and industrial partners. As a community-driven standard, SBOL will be updated as synthetic biology evolves to provide specific capabilities for different aspects of the synthetic biology workflow."
